resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
83764,"GRUPO DE SOLDAGEM COM GERADOR A DIESEL 60 CV PARA SOLDA ELÉTRICA, SOBRE 04 RODAS, COM MOTOR 4 CILINDROS 600 A - JUROS. AF_02/2016",Labor,Labor,H,1.67,1.67,1.67,1.67,1,BRL,1.67,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
83761,"GRUPO DE SOLDAGEM COM GERADOR A DIESEL 60 CV PARA SOLDA ELÉTRICA, SOBRE 04 RODAS, COM MOTOR 4 CILINDROS 600 A - DEPRECIAÇÃO. AF_02/2016",Labor,Labor,H,9.28,9.28,9.28,9.28,1,BRL,9.28,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
40396,"TE 90 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/2""",Material,General,UN,151.5,151.5,151.5,151.5,1,BRL,151.5,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
40395,"TE 90 GRAUS EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/4""",Material,General,UN,116.27,116.27,116.27,116.27,1,BRL,116.27,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
93269,"GRUA ASCENCIONAL, LANÇA DE 30 M, CAPACIDADE DE 1,0 T A 30 M, ALTURA ATÉ 39 M JUROS. AF_05/2023",Labor,Labor,H,5.06,5.06,5.06,5.06,1,BRL,5.06,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
93267,"GRUA ASCENCIONAL, LANÇA DE 30 M, CAPACIDADE DE 1,0 T A 30 M, ALTURA ATÉ 39 M DEPRECIAÇÃO. AF_05/2023",Labor,Labor,H,26.43,26.43,26.43,26.43,1,BRL,26.43,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
95209,"GRUA ASCENCIONAL, LANCA DE 42 M, CAPACIDADE DE 1,5 T A 30 M, ALTURA ATE 39 M JUROS. AF_05/2023",Labor,Labor,H,6.32,6.32,6.32,6.32,1,BRL,6.32,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
40624,"TUBO ACO CARBONO SEM COSTURA 1 1/2"", E= *3,68 MM, SCHEDULE 40, 4,05 KG/M",Material,General,M,93.72,93.72,93.72,93.72,1,BRL,97.38,1.039,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
42575,"TUBO ACO CARBONO SEM COSTURA 1 1/4"", E= *3,56 MM, SCHEDULE 40, *3,38* KG/M",Material,General,M,86.0,86.0,86.0,86.0,1,BRL,89.35,1.039,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
95208,"GRUA ASCENCIONAL, LANÇA DE 42 M, CAPACIDADE DE 1,5 T A 30 M, ALTURA ATÉ 39 M DEPRECIAÇÃO. AF_05/2023",Labor,Labor,H,53.24,53.24,53.24,53.24,1,BRL,53.24,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
92133,"CAMINHONETE COM MOTOR A DIESEL, POTÊNCIA 180 CV, CABINE DUPLA, 4X4 - DEPRECIAÇÃO. AF_11/2015",Labor,Labor,H,12.64,12.64,12.64,12.64,1,BRL,12.64,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
43657,"CONTRAMARCO DE ALUMINIO (PERFIL 25) PARA ESQUADRIAS, TIPO CONVENCIONAL / CADEIRINHA, 60 MM (CM-060), INCLUSO CONEXOES, GRAPAS E TRAVAMENTOS",Material,General,M,17.31,17.31,17.31,17.31,1,BRL,17.31,1.0,2,2,Esquadrias - Janelas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esquadrias - Janelas,Esquadrias - Janelas
44907,"MANGUEIRA PARA AR E AGUA DE PVC/BORRACHA, PRESSAO 300 PSI, DIAMETRO DE 1 POLEGADA",Material,General,M,0.0,0.0,0.0,0.0,0,BRL,0.0,0.1,2,2,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
92142,"CAMINHONETE CABINE SIMPLES COM MOTOR 1.6 FLEX, CÂMBIO MANUAL, POTÊNCIA 101/104 CV, 2 PORTAS - IMPOSTOS E SEGUROS. AF_11/2015",Labor,Labor,H,0.57,0.57,0.57,0.57,1,BRL,0.57,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
7693,"TUBO ACO GALVANIZADO COM COSTURA, CLASSE MEDIA, DN 4"", E = 4,50* MM, PESO 12,10* KG/M (NBR 5580)",Material,General,M,191.26,191.26,191.26,191.26,1,BRL,198.74,1.0391,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
92141,"CAMINHONETE CABINE SIMPLES COM MOTOR 1.6 FLEX, CÂMBIO MANUAL, POTÊNCIA 101/104 CV, 2 PORTAS - JUROS. AF_11/2015",Labor,Labor,H,0.73,0.73,0.73,0.73,1,BRL,0.73,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
4183,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""",Material,General,UN,147.72,147.72,147.72,147.72,1,BRL,147.72,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3939,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""",Material,General,UN,24.05,24.05,24.05,24.05,1,BRL,24.05,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3911,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""",Material,General,UN,19.64,19.64,19.64,19.64,1,BRL,19.64,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
92140,"CAMINHONETE CABINE SIMPLES COM MOTOR 1.6 FLEX, CÂMBIO MANUAL, POTÊNCIA 101/104 CV, 2 PORTAS - DEPRECIAÇÃO. AF_11/2015",Labor,Labor,H,4.63,4.63,4.63,4.63,1,BRL,4.63,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
3915,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""",Material,General,UN,159.81,159.81,159.81,159.81,1,BRL,159.81,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
102807,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - JUROS. AF_05/2023",Labor,Labor,H,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
40372,"LUVA EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 2 1/2""",Material,General,UN,168.59,168.59,168.59,168.59,1,BRL,168.59,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
102806,"CALDEIRA A GÁS COM TERMOSTATO, CAPACIDADE 100 LITROS - DEPRECIAÇÃO. AF_05/2023",Labor,Labor,H,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
40366,"LUVA EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/2""",Material,General,UN,53.24,53.24,53.24,53.24,1,BRL,53.24,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
40363,"LUVA EM ACO CARBONO, SOLDAVEL, PRESSAO 3.000 LBS, DN 1 1/4""",Material,General,UN,41.64,41.64,41.64,41.64,1,BRL,41.64,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
90640,"BOMBA TRIPLEX, PARA INJEÇÃO DE NATA DE CIMENTO, VAZÃO MÁXIMA DE 100 LITROS/MINUTO, PRESSÃO MÁXIMA DE 70 BAR - JUROS. AF_06/2015",Labor,Labor,H,0.85,0.85,0.85,0.85,1,BRL,0.85,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
3934,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 3""",Material,General,UN,188.71,188.71,188.71,188.71,1,BRL,188.71,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3933,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2""",Material,General,UN,188.71,188.71,188.71,188.71,1,BRL,188.71,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3932,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2 1/2""",Material,General,UN,188.71,188.71,188.71,188.71,1,BRL,188.71,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
90639,"BOMBA TRIPLEX, PARA INJEÇÃO DE NATA DE CIMENTO, VAZÃO MÁXIMA DE 100 LITROS/MINUTO, PRESSÃO MÁXIMA DE 70 BAR - DEPRECIAÇÃO. AF_06/2015",Labor,Labor,H,7.19,7.19,7.19,7.19,1,BRL,7.19,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
6186,"RODAPE DE MADEIRA MACICA CUMARU/IPE CHAMPANHE OU EQUIVALENTE DA REGIAO, *1,5 X 7 CM",Material,General,M,16.05,16.05,16.05,16.05,1,BRL,16.61,1.035,2,2,Pisos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pisos,Pisos
44357,"MANTA VINILICA FLEXIVEL PARA PISOS, E = 2 MM, LARGURA 2 M",Material,General,M2,0.0,0.0,0.0,0.0,0,BRL,0.0,0.754,2,2,Pisos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pisos,Pisos
7319,"TINTA ASFALTICA IMPERMEABILIZANTE DISPERSA EM AGUA, PARA MATERIAIS CIMENTICIOS",Material,General,L,15.25,15.25,15.25,15.25,1,BRL,2.55,0.1671,2,2,Esquadrias - Portas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esquadrias - Portas,Esquadrias - Portas
6214,"TACO DE MADEIRA PARA PISO, IPE (CERNE) OU EQUIVALENTE DA REGIAO, 7 X 42 CM, E = 2 CM",Material,General,M2,167.74,167.74,167.74,167.74,1,BRL,176.13,1.05,2,2,Pisos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pisos,Pisos
366,"AREIA FINA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",Material,General,M3,110.0,110.0,110.0,110.0,1,BRL,1.08,0.0098,2,2,Pisos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pisos,Pisos
4818,"PISO/ REVESTIMENTO EM MARMORE, POLIDO, BRANCO COMUM, FORMATO MENOR OU IGUAL A 3025 CM2, E = *2* CM",Material,General,M2,320.0,320.0,320.0,320.0,1,BRL,371.2,1.16,2,2,Pisos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Pisos,Pisos
3919,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""",Material,General,UN,14.16,14.16,14.16,14.16,1,BRL,14.16,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
40742,"CUMEEIRA PARA TELHA DE CONCRETO, PARA 2 AGUAS DE TELHADO, COR CINZA, RENDIMENTO DE *3* TELHAS/M",Material,General,UN,10.85,10.85,10.85,10.85,1,BRL,32.55,3.0,2,2,Telhamento para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Telhamento para Cobertura,Telhamento para Cobertura
93418,"GRUPO GERADOR REBOCÁVEL, POTÊNCIA 66 KVA, MOTOR A DIESEL - JUROS. AF_03/2016",Labor,Labor,H,0.78,0.78,0.78,0.78,1,BRL,0.78,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
7181,"CUMEEIRA PARA TELHA CERAMICA, COMPRIMENTO DE *41* CM, RENDIMENTO DE *3* TELHAS/M",Material,General,UN,2.45,2.45,2.45,2.45,1,BRL,7.35,3.0,2,2,Telhamento para Cobertura,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Telhamento para Cobertura,Telhamento para Cobertura
94648,"TUBO, PVC, SOLDÁVEL, DE 25MM, INSTALADO EM RESERVAÇÃO PREDIAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_04/2024",Abstract Material,General,M,10.07,10.07,10.07,10.07,1,BRL,16.11,1.6,2,2,Caixas de Água para Edificações,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas de Água para Edificações,Caixas de Água para Edificações
94489,"REGISTRO DE ESFERA, PVC, SOLDÁVEL, COM VOLANTE, DN 25 MM - FORNECIMENTO E INSTALAÇÃO. AF_08/2021",Abstract Material,General,UN,19.69,19.69,19.69,19.69,1,BRL,39.38,2.0,2,2,Caixas de Água para Edificações,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas de Água para Edificações,Caixas de Água para Edificações
103670,"LANÇAMENTO COM USO DE BALDES, ADENSAMENTO E ACABAMENTO DE CONCRETO EM ESTRUTURAS. AF_02/2022",Abstract Material,General,M3,236.52,236.52,236.52,236.52,1,BRL,29.51,0.1247,2,2,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
44308,"GANCHO EM ACO, PARA CAIXA SUBTERRANEA GCS-2, DE 200 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,2.0,2,2,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
93417,"GRUPO GERADOR REBOCÁVEL, POTÊNCIA 66 KVA, MOTOR A DIESEL - DEPRECIAÇÃO. AF_03/2016",Labor,Labor,H,4.38,4.38,4.38,4.38,1,BRL,4.38,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
41629,"CAIXA DE CONCRETO ARMADO PRE-MOLDADO, COM FUNDO E TAMPA, DIMENSOES DE 0,60 X 0,60 X 0,50 M",Material,General,UN,381.17,381.17,381.17,381.17,1,BRL,381.17,1.0,2,2,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas
93424,"GRUPO GERADOR ESTACIONÁRIO, POTÊNCIA 150 KVA, MOTOR A DIESEL- JUROS. AF_03/2016",Labor,Labor,H,1.11,1.11,1.11,1.11,1,BRL,1.11,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
3729,"KIT CAVALETE, PVC, COM REGISTRO, PARA HIDROMETRO, BITOLAS 1/2"" OU 3/4"" - COMPLETO",Material,General,UN,161.28,161.28,161.28,161.28,1,BRL,161.28,1.0,2,2,Sistemas de Medição,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Sistemas de Medição,Sistemas de Medição
93423,"GRUPO GERADOR ESTACIONÁRIO, POTÊNCIA 150 KVA, MOTOR A DIESEL- DEPRECIAÇÃO. AF_03/2016",Labor,Labor,H,6.2,6.2,6.2,6.2,1,BRL,6.2,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
102591,FURO EM CAIXA D'ÁGUA COM ESPESSURA DE 2 ATÉ 5 MM E DIÂMETRO DE 25 MM. AF_06/2021,Abstract Material,General,UN,3.25,3.25,3.25,3.25,1,BRL,9.75,3.0,2,2,Caixas de Água para Edificações,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas de Água para Edificações,Caixas de Água para Edificações
3938,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""",Material,General,UN,13.89,13.89,13.89,13.89,1,BRL,13.89,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3920,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4""",Material,General,UN,21.07,21.07,21.07,21.07,1,BRL,21.07,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3937,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2""",Material,General,UN,21.07,21.07,21.07,21.07,1,BRL,21.07,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3921,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1""",Material,General,UN,21.08,21.08,21.08,21.08,1,BRL,21.08,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3923,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""",Material,General,UN,25.54,25.54,25.54,25.54,1,BRL,25.54,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3924,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""",Material,General,UN,25.54,25.54,25.54,25.54,1,BRL,25.54,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
3936,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1 1/4""",Material,General,UN,25.54,25.54,25.54,25.54,1,BRL,25.54,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
73303,"GRUPO GERADOR ESTACIONÁRIO, MOTOR DIESEL POTÊNCIA 170 KVA - DEPRECIAÇÃO. AF_02/2016",Labor,Labor,H,6.96,6.96,6.96,6.96,1,BRL,6.96,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
104685,"GRUPO GERADOR DIESEL, COM CARENAGEM, POTÊNCIA STANDART ENTRE 400 E 460 KVA, VELOCIDADE DE 1800 RPM, FREQUÊNCIA DE 60 HZ - JUROS. AF_05/2023",Labor,Labor,H,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
104684,"GRUPO GERADOR DIESEL, COM CARENAGEM, POTÊNCIA STANDART ENTRE 400 E 460 KVA, VELOCIDADE DE 1800 RPM, FREQUÊNCIA DE 60 HZ - DEPRECIAÇÃO. AF_05/2023",Labor,Labor,H,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,2,2,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos
40364,"LUVA DE REDUCAO EM ACO CARBONO, COM ENCAIXE PARA SOLDA DN SW, PRESSAO 3.000 LBS, DN 1 1/2"" X 1 1/4""",Material,General,UN,68.26,68.26,68.26,68.26,1,BRL,68.26,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
40361,"LUVA DE REDUCAO EM ACO CARBONO, COM ENCAIXE PARA SOLDA DN SW, PRESSAO 3.000 LBS, DN 1 1/4"" X 1""",Material,General,UN,53.37,53.37,53.37,53.37,1,BRL,53.37,1.0,2,2,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
